Citra,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135,Label
383.png,0.0014043096618755085,15.404216227263383,7.176323311434845,14.404216227263465,0.0009392863242990209,42.542815098617766,7.616106023047593,41.54281509861845,0.0012154208398163177,22.93861230329042,7.328700588765223,21.938612303290405,0.000996264852760745,27.931428711771165,7.504126882711921,26.931428711770973,0
384.png,0.0009761592855136985,15.303915798078817,7.377211980451265,14.303915798078863,0.0006633440887749701,34.34274796817848,7.7828719062867515,33.34274796817864,0.0009037240707528957,21.673288371142434,7.494374531385845,20.673288371142444,0.0007252443065400244,32.36447326141397,7.713595617432,31.364473261413803,0
385.png,0.0010474382899715278,16.632781524627188,7.343723882134055,15.632781524626974,0.0006713981119466028,37.1741257181215,7.785402658996299,36.174125718122234,0.0008701872827330537,25.480846106683018,7.537717032210364,24.48084610668292,0.0007146794504322762,40.08986882957605,7.732940779894193,39.089868829576886,0
386.png,0.0010348958097732553,18.439423666462407,7.5029197389146685,17.439423666462194,0.0006892904410686266,51.99496726367724,7.931949098330744,50.99496726367705,0.0009192412518558099,33.74684447169418,7.644092295205141,32.74684447169423,0.0007415066500197963,45.17186620575888,7.849070368835013,44.17186620575916,0
387.png,0.001171762460993893,20.803278152462813,7.373791782688683,19.803278152462607,0.0008979046432491231,41.06918937947312,7.669560821127195,40.06918937947337,0.00123083990446861,21.767849989781297,7.355657371662777,20.767849989781322,0.0008692086975944974,36.6247858682237,7.679994661135722,35.62478586822384,0
388.png,0.001354495281384202,10.487402411608354,7.102875952661365,9.48740241160843,0.0009559609708558733,24.448992122407045,7.488895112901472,23.44899212240678,0.0010435924095488318,21.817527079501343,7.416746758067791,20.81752707950135,0.0008116614053957105,34.98046053937624,7.66742926756264,33.98046053937719,0
389.png,0.0011137681975723474,22.6530492540363,7.3000804132185495,21.653049254036233,0.0006910498736956327,47.90928589994655,7.7478241687439775,46.90928589994697,0.0008964928334121376,27.75865317800931,7.4768230774643705,26.75865317800925,0.0007670596620068964,44.19441016289312,7.654806442713847,43.194410162893966,0
39.png,0.005256863419169056,8.223231146535827,6.031637659774813,7.223231146535847,0.0035736324437150393,21.35814703612981,6.454533793799303,20.358147036129868,0.0048827110819400265,10.883419170243215,6.136070305749288,9.883419170243224,0.003940688383457791,12.827820655299583,6.3191795235231805,11.827820655299563,0
390.png,0.0009914060631835853,20.969717964439,7.376651479611259,19.969717964438885,0.0006998991771196988,42.120050920894165,7.732009063161424,41.12005092089468,0.0008854847173202136,27.487939914163046,7.498044583644005,26.487939914163036,0.0006814778319368755,46.235588957042296,7.758079646929227,45.23558895704282,0
391.png,0.0012066490607982874,18.23060903331299,7.209751712439384,17.2306090333128,0.0009222189280588442,28.499644904533568,7.493526914072506,27.499644904533557,0.0012403316983863526,16.032806049458415,7.173213176853779,15.03280604945834,0.0008645266714058808,34.43969414716741,7.524573128291605,33.43969414716735,0
392.png,0.0017785852101098822,13.746875127733375,6.951993131389678,12.746875127733567,0.0013590328291922514,22.61871138208903,7.209278287528025,21.618711382088875,0.0018994946191435555,11.527525035765278,6.87227124371224,10.527525035765429,0.0013373779336826503,23.492172549790325,7.23287248279111,22.492172549790137,0
393.png,0.001588501978305499,10.923609237686414,6.977442259533723,9.923609237686504,0.001326993927616827,13.869361708224089,7.143524386135797,12.869361708224206,0.0017734294758015743,8.515346413243387,6.853208076211174,7.515346413243393,0.0011919921474626935,21.2810821099425,7.284288923661677,20.281082109942663,0
394.png,0.001515514944396211,9.983325158389404,6.9739092174968125,8.983325158389533,0.0011147574885777378,18.299755833491968,7.285871525425135,17.299755833492018,0.0018603329794282704,7.224718986306929,6.770230074015789,6.2247189863069705,0.0013754117976906238,12.942112275660607,7.074644633624598,11.942112275660563,0
395.png,0.0014678480780340398,9.862924586143391,6.97546011715919,8.862924586143471,0.0012118899456102009,19.59812812499368,7.1938291449774905,18.598128124993625,0.0017516087017122439,12.870764357244914,6.8525779762521575,11.870764357245076,0.0010989229279450652,21.93225146899014,7.2819490646244365,20.93225146899008,0
396.png,0.0009581675653801179,15.20739219292873,7.382126688232939,14.207392192928571,0.0007254908644461561,27.09560152353397,7.662095519502733,26.095601523533613,0.0010199195441346078,16.395297363580713,7.323294425468951,15.395297363580546,0.0007425580470567151,30.698674378480913,7.657074166456448,29.698674378480828,0
397.png,0.0018494720808251788,10.261213979153824,6.933377998083153,9.261213979153899,0.0013210152177908674,20.42214403981989,7.293894381284759,19.422144039819862,0.0019334969366306988,8.849358266911862,6.885462678611905,7.849358266911894,0.001512241845287249,14.414499765657517,7.12018198936896,13.414499765657505,0
398.png,0.001984843269093754,11.894862047823338,7.000356109510876,10.894862047823485,0.0015473472513911433,17.94323998518209,7.238888842931862,16.943239985182256,0.0022605934565615013,8.374520743919833,6.854753426746451,7.374520743919851,0.0015945237176340475,19.45938301395217,7.238915870342418,18.459383013952067,0
399.png,0.00254011614125787,8.541557326793237,6.556425457949898,7.541557326793334,0.001750064700027674,16.510643654024452,6.901120782011884,15.51064365402452,0.0024911481757015942,9.18721438790101,6.572224528531772,8.187214387901113,0.001937097939303258,14.986854304432402,6.842742082833042,13.986854304432608,0
4.png,0.004093412877808762,6.577439198855467,6.280181024135889,5.577439198855476,0.0029999269235767697,10.388032361783992,6.590334477017327,9.388032361784015,0.003810673190666217,4.951812793787058,6.266493207623825,3.951812793787022,0.002946310879296653,9.773354946060257,6.574380454339228,8.773354946060362,0
40.png,0.0020693681176108428,19.082859186593222,6.781808406368473,18.082859186592984,0.0013512451854046724,35.5986991430636,7.195543982067436,34.59869914306394,0.0017627893010986446,15.79876762722246,6.899340329093323,14.798767627222578,0.0014046160750320461,28.836013434274864,7.139675242465911,27.836013434274708,0
400.png,0.0016655786853168302,9.044197833639846,6.880123410673409,8.044197833639904,0.0012295294105634242,18.017861199629262,7.1876241670689955,17.017861199629145,0.001545455078763191,10.07780502759034,6.937484673107992,9.077805027590413,0.0010989304929470186,16.82489188519877,7.2548301624902845,15.824891885198825,0
